🎀｜直播中国,#genre#
法证先锋Ⅳ,https://www.goodiptv.club/yy/1354932426
致敬星爷致敬经典,https://www.goodiptv.club/yy/1354889048
春晚小品,https://www.goodiptv.club/yy/1382773708
国外院线动作大片,https://www.goodiptv.club/yy/1382735570
春晚小品,https://www.goodiptv.club/yy/1382773711
史诗级战争大片,https://www.goodiptv.club/yy/1382745092
大明宫词,https://www.goodiptv.club/yy/1382745190
法证先锋,https://www.goodiptv.club/yy/1354930965
国内科幻电影,https://www.goodiptv.club/yy/1354932444
卖拐范伟,https://www.goodiptv.club/yy/1382773719
来自星星的你,https://www.goodiptv.club/yy/1354930976
热血动作电影,https://www.goodiptv.club/yy/1382736804
馋哭了！川味来袭,https://www.goodiptv.club/yy/1382736913
宇宙护卫队--国漫,https://www.goodiptv.club/yy/1382736837
大汉天子S3,https://www.goodiptv.club/yy/1382736810
家有九凤-影视剧,https://www.goodiptv.club/yy/1354930894
火线追凶-侦探系列电影,https://www.goodiptv.club/yy/1382745090
最后的狮子-探险纪录片,https://www.goodiptv.club/yy/1382735577
你不知道的黄河故事,https://www.goodiptv.club/yy/1382745189
黄大妮-电视剧,https://www.goodiptv.club/yy/1354930904
热播国内侦探片,https://www.goodiptv.club/yy/1382736820
无敌解压,https://www.goodiptv.club/yy/1382736897
冲上云霄-经典港剧,https://www.goodiptv.club/yy/1382736833
花儿开心吧-小品,https://www.goodiptv.club/yy/1382736917
春晚小品,https://www.goodiptv.club/yy/1382773705
功夫婆媳-影视剧,https://www.goodiptv.club/yy/1382736883
欢乐集结号4,https://www.goodiptv.club/yy/1382736889
发哥系列,https://www.goodiptv.club/yy/1354888733
德鲁纳酒店-韩剧,https://www.goodiptv.club/yy/1354931488
无罪推定-港剧,https://www.goodiptv.club/yy/1354936208
编辑部的故事,https://www.goodiptv.club/yy/1354936120
记忆中的TVB,https://www.goodiptv.club/yy/1382749951
历年春晚小品合集,https://www.goodiptv.club/yy/1382773716
必看科幻片合集,https://www.goodiptv.club/yy/1354936221
战争大片-国外电影,https://www.goodiptv.club/yy/1382736857
春晚小品,https://www.goodiptv.club/yy/1382773706
动作大片,https://www.goodiptv.club/yy/1354930816
顺娘-影视剧,https://www.goodiptv.club/yy/1354930945
请回答1988,https://www.goodiptv.club/yy/1354932362
【聚星】小猴子,https://www.goodiptv.club/yy/1382773710
【武林客栈】,https://www.goodiptv.club/yy/1382773728
经典电影,https://www.goodiptv.club/yy/1461140888
【聚星】菊瓜娃,https://www.goodiptv.club/yy/1382773718
超燃动作大片,https://www.goodiptv.club/yy/1382749940
熊出没-国漫,https://www.goodiptv.club/yy/1354936157
国内侦探电影大全,https://www.goodiptv.club/yy/1354936134
俺娘田小草,https://www.goodiptv.club/yy/1382741638
国外战争,https://www.goodiptv.club/yy/1382735571
铭记历史-甲午大海战,https://www.goodiptv.club/yy/1354936195
碟中谍系列-国外动作大片,https://www.goodiptv.club/yy/1354930181
李三枪-抗战影视剧,https://www.goodiptv.club/yy/1354936122
9.8分！这部纪录片封神了,https://www.goodiptv.club/yy/1382736825
漫威十年老粉福利来了,https://www.goodiptv.club/yy/1354930233
刺激！刺激！国外战争,https://www.goodiptv.club/yy/1354936142
憨豆先生-经典喜剧,https://www.goodiptv.club/yy/1354936239
娘亲舅大,https://www.goodiptv.club/yy/1354932360
冕加电影院正在直播,https://www.goodiptv.club/yy/1339157813
冲上云霄2,https://www.goodiptv.club/yy/1354933556
【请进来观看】,https://www.goodiptv.club/yy/37033366
真心想让你幸福,https://www.goodiptv.club/yy/1382736876
老表，你好Hea！-精彩港剧,https://www.goodiptv.club/yy/1382736873
超乎意料的国外侦探,https://www.goodiptv.club/yy/1382735543
家族荣耀-精彩港剧,https://www.goodiptv.club/yy/1382745103
李茶的姑妈-开心麻花,https://www.goodiptv.club/yy/1354936191
苦咖啡,https://www.goodiptv.club/yy/1382736908
欢乐集结号3,https://www.goodiptv.club/yy/1382736822
寻秦记,https://www.goodiptv.club/yy/1354658048
笑傲江湖,https://www.goodiptv.club/yy/59827752
本山快乐营2,https://www.goodiptv.club/yy/1382736718
怀旧小品,https://www.goodiptv.club/yy/1382736821
笑傲江湖第2季,https://www.goodiptv.club/yy/1382736914
命中注定我爱你-泰剧,https://www.goodiptv.club/yy/1354930903
国外高分侦探电影,https://www.goodiptv.club/yy/1382736896
金庸武侠系列,https://www.goodiptv.club/yy/40959929
什么会让你快乐,https://www.goodiptv.club/yy/54886912
笑傲江湖-电视剧,https://www.goodiptv.club/yy/1354936128
蜥蜴世界,https://www.goodiptv.club/yy/1382735545
宫心计-港剧-古装,https://www.goodiptv.club/yy/1354933540
喜剧闹翻天,https://www.goodiptv.club/yy/1382735548
大君-描绘爱情,https://www.goodiptv.club/yy/1382736874
聪明的顺溜之雄鹰小子S1-国漫,https://www.goodiptv.club/yy/1382736902
绝美！航拍中国第1季,https://www.goodiptv.club/yy/1354936136
欢乐集结号,https://www.goodiptv.club/yy/1382749911
传奇之王-影视剧,https://www.goodiptv.club/yy/1354926735
金田一少年事件簿,https://www.goodiptv.club/yy/1355286258
全网最拉主播，电影主播,https://www.goodiptv.club/yy/23249378
闲暇观看综艺,https://www.goodiptv.club/yy/1354932379
�潘磕惺康谝患�-国产喜剧,https://www.goodiptv.club/yy/1382741637
外国战争经典电影,https://www.goodiptv.club/yy/1382749890
木鱼解说微剧场,https://www.goodiptv.club/yy/1382749904
大家都在看的警匪片,https://www.goodiptv.club/yy/1354930964
来自星星的你,https://www.goodiptv.club/yy/1354936116
失忆24小时,https://www.goodiptv.club/yy/1382741640
买车前看一看不然血亏,https://www.goodiptv.club/yy/1349602814
国产动作电影,https://www.goodiptv.club/yy/1382736858
换子成龙-影视剧,https://www.goodiptv.club/yy/1354932397
国外侦探电影,https://www.goodiptv.club/yy/1382745099
富滇风云,https://www.goodiptv.club/yy/1382736853
非诚勿扰,https://www.goodiptv.club/yy/1382745106
摔跤吧爸爸！院线大片,https://www.goodiptv.club/yy/1382736851
公主嫁到-电视剧,https://www.goodiptv.club/yy/1354930957
翡翠凤凰-影视剧,https://www.goodiptv.club/yy/1354926666
寻味顺德-美食纪录片,https://www.goodiptv.club/yy/1382736844
最新高分战争电影片,https://www.goodiptv.club/yy/1354930204
吐槽大会第5季,https://www.goodiptv.club/yy/1354889009
能耐大了第1季,https://www.goodiptv.club/yy/1354930195
五行只缺你,https://www.goodiptv.club/yy/22325556
仙灵儿,https://www.goodiptv.club/yy/1382736887
【荒野求生】德爷贝爷蓝光,https://www.goodiptv.club/yy/24759907
爱的迫降-韩剧,https://www.goodiptv.club/yy/1354889042
地心历险记-科幻,https://www.goodiptv.club/yy/1382736911
给孩子补补榜吧,https://www.goodiptv.club/yy/1354887052
与百万富翁同行,https://www.goodiptv.club/yy/1382745089
通天狄仁杰,https://www.goodiptv.club/yy/1354658051
国内动作电影,https://www.goodiptv.club/yy/1382745176
熊仔之正义守护-国漫,https://www.goodiptv.club/yy/1382736836
嫦娥,https://www.goodiptv.club/yy/1354658064
修牛蹄,https://www.goodiptv.club/yy/1353413683
逐梦传媒-007正在直播,https://www.goodiptv.club/yy/1456685522
热播喜剧电影,https://www.goodiptv.club/yy/1354936169
一城一味（舌尖姐妹篇）,https://www.goodiptv.club/yy/1382745179
一城一味-央视美食,https://www.goodiptv.club/yy/1382735559
院线动作大片,https://www.goodiptv.club/yy/1354936199
姜小妞,https://www.goodiptv.club/yy/1353879416
吾儿可教-经典电视剧,https://www.goodiptv.club/yy/1354932391
超解压小视频,https://www.goodiptv.club/yy/1382744423
你看与不看我都在,https://www.goodiptv.club/yy/1353422557
爱你的甜心正在直播,https://www.goodiptv.club/yy/1351998401
一条狗的使命-高分电影,https://www.goodiptv.club/yy/1354936178
吐槽大会第1季,https://www.goodiptv.club/yy/1354936210
大酱园-国语电视剧,https://www.goodiptv.club/yy/1382736824
老司机带你开眼界,https://www.goodiptv.club/yy/1349538007
喜乐街,https://www.goodiptv.club/yy/1354936231
大家都爱看的港剧,https://www.goodiptv.club/yy/1382736861
越策越开心12-22,https://www.goodiptv.club/yy/1382735558
越策越开心-搞笑综艺,https://www.goodiptv.club/yy/1382736895
跳远生命线-优质港剧,https://www.goodiptv.club/yy/1382735566
微笑pasta,https://www.goodiptv.club/yy/1508363036
国外战争,https://www.goodiptv.club/yy/1382749918
洗地毯,https://www.goodiptv.club/yy/1382736859
尽享国内精彩战争片,https://www.goodiptv.club/yy/1382745094
全剧最清醒的只有许大茂,https://www.goodiptv.club/yy/1382735541
隋唐演义,https://www.goodiptv.club/yy/69968263
筱威回来了！正在直播,https://www.goodiptv.club/yy/37347905
经典电影电视剧,https://www.goodiptv.club/yy/1354690927
火哥财经评论,https://www.goodiptv.club/yy/1350588542
聪明的顺溜之雄鹰小子S2-国漫,https://www.goodiptv.club/yy/1382736903
请回答1994,https://www.goodiptv.club/yy/1382745093
国外超燃动作片,https://www.goodiptv.club/yy/1382749913
请回答1988,https://www.goodiptv.club/yy/1354936228
越策越开心23-33,https://www.goodiptv.club/yy/1354930967
新赛季乱杀现场,https://www.goodiptv.club/yy/1459280832
a15279382906,https://www.goodiptv.club/yy/1356165653
b15279382906,https://www.goodiptv.club/yy/1356165662
c15279382906,https://www.goodiptv.club/yy/1356165654
d15279382906,https://www.goodiptv.club/yy/1356165664
MUFC贝影,https://www.goodiptv.club/yy/1355659580
g15279382906,https://www.goodiptv.club/yy/1356165669
如何实现梦想？,https://www.goodiptv.club/yy/1382736892
f15279382906,https://www.goodiptv.club/yy/1356165668
i15279382906,https://www.goodiptv.club/yy/1356165672
e15279382906,https://www.goodiptv.club/yy/1356165651
狂飙进行中,https://www.goodiptv.club/yy/1354952961
h15279382906,https://www.goodiptv.club/yy/1356165671
相声相声搜38528频道,https://www.goodiptv.club/yy/34025318

🌃｜爱奇艺,#genre#
抗战剧场,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c54_lb_163_600_t10/c54_lb_163_600_t10.m3u8
国剧修复,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c53_lb_77_720P_t10/c53_lb_77_720P_t10.m3u8?key
老剧剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c52_lb_92_600_t10/c52_lb_92_600_t10.m3u8?key
华语院线,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_114_600_t10/c51_lb_114_600_t10.m3u8?key
古装剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_174_600_t10/c54_lb_174_600_t10.m3u8?key
院线电影,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c52_lb_64_720P_t10/c52_lb_64_720P_t10.m3u8?key
高分电影,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_112_600_t10/c51_lb_112_600_t10.m3u8?key
票房冠军,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_184_600_t10/c56_lb_184_600_t10.m3u8?key
日韩院线,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c53_lb_62_600_t10/c53_lb_62_600_t10.m3u8?key
经典港片,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_110_600_t10/c51_lb_110_600_t10.m3u8?key
电影大片,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_183_600_t10/c56_lb_183_600_t10.m3u8?key
温情影院,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_113_600_t10/c51_lb_113_600_t10.m3u8?key
惊悚午夜,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_115_600_t10/c51_lb_115_600_t10.m3u8?key
粤语原声,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_185_600_t10/c56_lb_185_600_t10.m3u8?key
动画电影,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_118_600_t10/c51_lb_118_600_t10.m3u8?key
历史秘闻,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_236_600_t10/c57_lb_236_600_t10.m3u8?key
军事观察,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_239_720P_t10/c57_lb_239_720P_t10.m3u8?key
经典纪实,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_220_600_t10/c56_lb_220_600_t10.m3u8?key
科学探索,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_108_720P_t10/c51_lb_108_720P_t10.m3u8?key
自然地理,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c52_lb_81_600_t10/c52_lb_81_600_t10.m3u8?key
央视大剧,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_90_600_t10/c54_lb_90_600_t10.m3u8?key
家庭剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_158_600_t10/c55_lb_158_600_t10.m3u8?key
收视冠军,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_230_720P_t10/c56_lb_230_720P_t10.m3u8?key
老年剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_179_600_t10/c56_lb_179_600_t10.m3u8?key
仙侠玄幻,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_148_600_t10/c55_lb_148_600_t10.m3u8?key
经典重温,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_137_600_t10/c55_lb_137_600_t10.m3u8?key
婚姻剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_219_600_t10/c56_lb_219_600_t10.m3u8?key
情景喜剧,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_145_600_t10/c55_lb_145_600_t10.m3u8?key
热播剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_212_600_t10/c57_lb_212_600_t10.m3u8?key
年代剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_171_300_t10/c54_lb_171_300_t10.m3u8?key
抗战剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_163_600_t10/c54_lb_163_600_t10.m3u8?key
宫庭正剧,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_152_600_t10/c54_lb_152_600_t10.m3u8?key
怀旧剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_109_600_t10/c51_lb_109_600_t10.m3u8?key
军旅剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_144_600_t10/c55_lb_144_600_t10.m3u8?key
权谋剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_167_600_t10/c55_lb_167_600_t10.m3u8?key
谍战剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_216_600_t10/c57_lb_216_600_t10.m3u8?key
青春剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_147_720P_t10/c55_lb_147_720P_t10.m3u8?key
人文社会,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_243_600_t10/c56_lb_243_600_t10.m3u8?key
我的祖国,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c53_lb_72_720P_t10/c53_lb_72_720P_t10.m3u8?key
高清综艺,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c52_lb_75_720P_t10/c52_lb_75_720P_t10.m3u8?key
爱奇艺兔小贝,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8?key
爱奇艺兔小贝,http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8?key
爱奇艺兔小贝,http://lvbaiducdncmn.inter.ptqy.gitv.tv/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8?key
爱奇艺兔小贝,http://baiducdncmn2.inter.iqiyi.com/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8?key
爱奇艺兔小贝,http://bdcdncmn3.inter.71edge.com/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8?key
爱奇艺兔小贝,http://118.26.120.33:55336/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8
爱奇艺小猪佩奇,http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8?key=08b3f8f3a31f12001f96a0f53163b0596
爱奇艺小猪佩奇,http://118.26.120.33:55336/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8
爱奇艺玩具,http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c54_lb_175_600_t10/c54_lb_175_600_t10.m3u8?key
爱奇艺亲子,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_213_600_t10/c57_lb_213_600_t10.m3u8?key
爱奇艺亲子,http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c57_lb_213_600_t10/c57_lb_213_600_t10.m3u8?key
